"parent_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_advice_reading.started","t_advice_reading.stopped","t_advice_mouse.x","t_advice_mouse.y","t_advice_mouse.leftButton","t_advice_mouse.midButton","t_advice_mouse.rightButton","t_advice_mouse.time","t_advice_mouse.clicked_name","t_instructions_2_keyresp.keys","t_instructions_2_keyresp.rt","t_instructions_2_keyresp.duration","t_start.started","t_start.stopped","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_instructions_2_keyresp.keys","vb_instructions_2_keyresp.rt","vb_instructions_2_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","pl3_instructions_keyresp.keys","pl3_instructions_keyresp.rt","pl3_instructions_keyresp.duration","pl3_task_lickert.response","pl3_task_lickert.rt","pl3_task_keyresp.keys","pl3_task_keyresp.rt","pl3_task_keyresp.duration","pl3_task_confidence_lickert.response","pl3_task_confidence_lickert.rt","pl3_task_stimLeftBg","pl3_task_stimRightBg","pl3_task_stimLeft","pl3_task_stimRight","pl3_loop.thisRepN","pl3_loop.thisTrialN","pl3_loop.thisN","pl3_loop.thisIndex","pl3_loop.ran","pl4_instructions_keyresp.keys","pl4_instructions_keyresp.rt","pl4_instructions_keyresp.duration","pl4_task_lickert.response","pl4_task_lickert.rt","pl4_task_keyresp.keys","pl4_task_keyresp.rt","pl4_task_keyresp.duration","pl4_task_confidence_lickert.response","pl4_task_confidence_lickert.rt","pl4_task_stimLeft","pl4_task_stimRight","pl4_loop.thisRepN","pl4_loop.thisTrialN","pl4_loop.thisN","pl4_loop.thisIndex","pl4_loop.ran","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"k",0.595,,"space",0.273,,1,"purple_gnome",1,3,"bright_forest","red_basket","green_gnome",1,4,"dark_forest","yellow_basket",4,0,0,1,"green_gnome","dark_forest","yellow_basket",627,-3,1,59,0,118,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"k",0.628,,"space",0.268,,1,"purple_gnome",1,0,"bright_forest","red_basket","green_gnome",1,5,"dark_forest","yellow_basket",5,0,0,1,"green_gnome","dark_forest","yellow_basket",632,0,1,59,1,119,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"k",0.537,,"space",0.123,,2,"red_gnome",2,0,"bright_forest","red_basket","brown_gnomes",2,6,"dark_forest","yellow_basket",6,0,0,1,"brown_gnomes","dark_forest","yellow_basket",638,-1,4,60,0,120,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"k",0.666,,"space",0.191,,2,"red_gnome",2,1,"bright_forest","red_basket","brown_gnomes",2,8,"dark_forest","yellow_basket",8,0,0,1,"brown_gnomes","dark_forest","yellow_basket",646,-1,3,60,1,121,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"s",0.72,,"space",0.066,,2,"brown_gnomes",2,7,"dark_forest","yellow_basket","red_gnome",2,0,"bright_forest","red_basket",7,0,0,1,"brown_gnomes","dark_forest","yellow_basket",653,-4,3,61,0,122,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"s",0.543,,"space",0.054,,2,"brown_gnomes",2,8,"dark_forest","yellow_basket","red_gnome",2,4,"bright_forest","red_basket",8,0,0,1,"brown_gnomes","dark_forest","yellow_basket",661,1,-2,61,1,123,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"k",0.77,,"space",0.107,,1,"purple_gnome",1,5,"bright_forest","red_basket","green_gnome",1,6,"dark_forest","yellow_basket",6,0,0,1,"green_gnome","dark_forest","yellow_basket",667,-1,-3,62,0,124,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"s",0.676,,"space",0.018,,1,"green_gnome",1,3,"dark_forest","yellow_basket","purple_gnome",1,4,"bright_forest","red_basket",3,0,0,1,"green_gnome","dark_forest","yellow_basket",670,-1,1,62,1,125,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"k",0.56,,"space",0.275,,1,"purple_gnome",1,3,"bright_forest","red_basket","green_gnome",1,4,"dark_forest","yellow_basket",4,0,0,1,"green_gnome","dark_forest","yellow_basket",674,-1,1,63,0,126,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"k",0.545,,"space",0.017,,2,"red_gnome",2,2,"bright_forest","red_basket","brown_gnomes",2,5,"dark_forest","yellow_basket",5,0,0,1,"brown_gnomes","dark_forest","yellow_basket",679,5,-1,63,1,127,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"s",0.636,,"space",0.283,,2,"brown_gnomes",2,4,"dark_forest","yellow_basket","red_gnome",2,7,"bright_forest","red_basket",4,0,0,1,"brown_gnomes","dark_forest","yellow_basket",683,0,2,64,0,128,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"k",0.624,,"space",0.184,,1,"green_gnome",1,6,"dark_forest","yellow_basket","purple_gnome",1,7,"bright_forest","red_basket",7,0,0,1,"purple_gnome","bright_forest","red_basket",690,-1,-3,64,1,129,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"k",0.731,,"space",0.161,,2,"red_gnome",2,6,"bright_forest","red_basket","brown_gnomes",2,3,"dark_forest","yellow_basket",3,0,0,1,"brown_gnomes","dark_forest","yellow_basket",693,-1,-1,65,0,130,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"s",0.524,,"space",0.237,,1,"purple_gnome",1,5,"bright_forest","red_basket","green_gnome",1,2,"dark_forest","yellow_basket",5,0,0,1,"purple_gnome","bright_forest","red_basket",698,1,0,65,1,131,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"k",0.792,,"space",0.061,,1,"green_gnome",1,2,"dark_forest","yellow_basket","purple_gnome",1,6,"bright_forest","red_basket",6,0,0,1,"purple_gnome","bright_forest","red_basket",704,1,0,66,0,132,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"k",0.897,,"space",0.209,,2,"brown_gnomes",2,2,"dark_forest","yellow_basket","red_gnome",2,7,"bright_forest","red_basket",7,0,0,1,"red_gnome","bright_forest","red_basket",711,-3,2,66,1,133,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"k",0.669,,"space",0.221,,2,"brown_gnomes",2,4,"dark_forest","yellow_basket","red_gnome",2,4,"bright_forest","red_basket",4,0,0,1,"red_gnome","bright_forest","red_basket",715,-1,1,67,0,134,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"s",0.541,,"space",0.195,,1,"purple_gnome",1,3,"bright_forest","red_basket","green_gnome",1,5,"dark_forest","yellow_basket",3,0,0,1,"purple_gnome","bright_forest","red_basket",718,1,-1,67,1,135,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"k",0.632,,"space",0.304,,2,"brown_gnomes",2,4,"dark_forest","yellow_basket","red_gnome",2,4,"bright_forest","red_basket",4,0,0,1,"red_gnome","bright_forest","red_basket",722,3,2,68,0,136,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"k",0.682,,"space",0.074,,1,"purple_gnome",1,7,"bright_forest","red_basket","green_gnome",1,6,"dark_forest","yellow_basket",6,0,0,1,"green_gnome","dark_forest","yellow_basket",728,-1,-1,68,1,137,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"k",0.771,,"space",0.124,,1,"purple_gnome",1,6,"bright_forest","red_basket","green_gnome",1,5,"dark_forest","yellow_basket",5,0,0,1,"green_gnome","dark_forest","yellow_basket",733,2,0,69,0,138,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,,,,,,,,,"","",,,,,"k",0.662,,"space",0.094,,1,"purple_gnome",1,8,"bright_forest","red_basket","green_gnome",1,5,"dark_forest","yellow_basket",5,0,0,1,"green_gnome","dark_forest","yellow_basket",738,-3,-2,69,1,139,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"s",0.792,,"space",0.336,,2,"red_gnome",2,5,"bright_forest","red_basket","brown_gnomes",2,3,"dark_forest","yellow_basket",5,0,0,1,"red_gnome","bright_forest","red_basket",743,-1,1,70,0,140,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",10818,1,"2024-02-21_16h16.30.469","experiment","2023.2.3","Win32",59.95203837,"62ce9f115a24ca323371d2dc","65d6198affd23d61dc0b5257","65d6219f3d3aa72388257105","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,,,,,,,,,"","",,,,,"k",0.794,,"space",0.049,,2,"red_gnome",2,4,"bright_forest","red_basket","brown_gnomes",2,4,"dark_forest","yellow_basket",4,0,0,1,"brown_gnomes","dark_forest","yellow_basket",747,1,1,70,1,141,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,"",,,,,"","","","",,,,,,"",,,,,"",,,,,"","",,,,,,"",,,,,,,
